web-scraper-order,web-scraper-start-url,figure_link,figure_link-href,name,description,image-src,price
"1700702373-1620","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Hot Rodimus MP-28","https://www.actionfigure411.com/transformers/masterpiece/takara/hot-rodimus-mp-28-611.php","Transformers Masterpiece Hot Rodimus MP-28","Transformers Masterpiece Hot Rodimus MP-28 
This all new mold of Hot Rod does not transform into Rodimus Prime like the previous version but he does come with similar accessories like two guns, a visor and the buzzsaw. He also includes a new fishing pole so you can recreate his first scene in the movie! His matrix chamber holds the MP-10 Matrix and his car mode is in scale with other Masterpiece Autobot cars so he can fit inside the MP-10 and MP-22 trailers.","/transformers/images/thumbs/hot-rodimus-mp-28-611.jpg","C$92.03"
"1700702376-1621","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Ironhide MP-27","https://www.actionfigure411.com/transformers/masterpiece/takara/ironhide-mp-27-610.php","Transformers Masterpiece Ironhide MP-27","Transformers Masterpiece Ironhide MP-27 
The latest from Takara is the long awaited Masterpiece version of Ironhide! He is from a new mold and transforms into a licensed Nissan Cherry Vanette. This Voyager Class figure is in scale with the rest of the series, slightly larger than all the cars but still able to fit within the Masterpiece Prime trailer. Ironhide comes with a bunch of accessories and gadgets including a battle sled for accessory storage.



Ironhide is one of the oldest team members led by Optimus Prime. He is gruff and rough around the edges, courageous and optimistic and prefers actions to words. Ironhide's weapon of choice is the water gun which can generate and shoot any liquid. If you could choose anyone to have your back during a battle, Ironhide is the guy to choose.","/transformers/images/thumbs/ironhide-mp-27-610.jpg","C$112.36"
"1700702378-1622","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Road Rage MP-26","https://www.actionfigure411.com/transformers/masterpiece/takara/road-rage-mp-26-609.php","Transformers Masterpiece Road Rage MP-26","Transformers Masterpiece Road Rage MP-26 
Road Rage, the first female Transformer in the Masterpiece line, is a retooled version of MP-25 Tracks including a new head, biceps, hands, hips and thighs to give her a more feminine robot mode. She transforms into a licensed Chevrolet Corvette Stingray with an alternate ""flight mode"". Road Rage includes a large gun based on the original toy, a small gun that plugs into the grille of her vehicle mode, and a non-transforming boombox version of Twincast.



Road Rage is a diplomat, as well as a bodyguard and advisor of Cybertron ambassador Crosscut. In robot mode she is cheerful and easy to work with but when in vehicle mode, her wires cross and she becomes an angry speed machine with no respect for anyone else on the road with her.","/transformers/images/thumbs/road-rage-mp-26-609.jpg","C$73.89"
"1700702380-1623","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Loudpedal Black Tracks (MP-25L)","https://www.actionfigure411.com/transformers/masterpiece/takara/loudpedal-black-tracks-mp-25l-7338.php","Transformers Masterpiece Loudpedal Black Tracks (MP-25L)","Transformers Masterpiece Loudpedal Black Tracks (MP-25L) 
MP-25L LoudPedal Black Tracks comes with a gun for robot mode, a grill-mounted gun in car mode, a Raoul minifigure and a boombox. Transforms from a Sports Car Chevrolet Corvette Stingray.



This was a Tokyo Toy Show Exclusive when it was released in 2016.","/transformers/images/thumbs/loudpedal-black-tracks-mp-25l-7338.jpg","null"
"1700702382-1624","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Tracks MP-25","https://www.actionfigure411.com/transformers/masterpiece/takara/tracks-mp-25-608.php","Transformers Masterpiece Tracks MP-25","Transformers Masterpiece Tracks MP-25 
Takara's amazing Masterpiece Series is the MP-25 Tracks! He transforms from Chevrolet Corvette to a great looking screen accurate robot and can even fly in vehicle mode by deploying his hidden wings. Both robot and vehicle mode are in scale with the rest of the Autobot cars and other Masterpiece figures.","/transformers/images/thumbs/tracks-mp-25-608.jpg","C$127.42"
"1700702384-1625","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Star Saber MP-24","https://www.actionfigure411.com/transformers/masterpiece/takara/star-saber-mp-24-607.php","Transformers Masterpiece Star Saber MP-24","Transformers Masterpiece Star Saber MP-24 
Protector of the weak, defender of the defenseless, and lover of life in all its forms, the greatest swordsman in the universe, Star Saber is now in Masterpiece form. Known for his courage and unending passion for justice, Star Saber is driven to quash evil wherever he finds it.



Star Saber was the winner of the ""Masterpiece Fan's Choice"" poll that took place in 2013. Whether displayed in robot, starship, or jet mode, this Masterpiece version of a long time fan favorite is sure to please.","/transformers/images/thumbs/star-saber-mp-24-607.jpg","C$384.22"
"1700702387-1626","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Exhaust MP-23","https://www.actionfigure411.com/transformers/masterpiece/takara/exhaust-mp-23-606.php","Transformers Masterpiece Exhaust MP-23","Transformers Masterpiece Exhaust MP-23 
Masterpiece Transformers Exhaust MP-23","/transformers/images/thumbs/exhaust-mp-23-606.jpg","C$113.34"
"1700702389-1627","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Ultra Magnus MP-22","https://www.actionfigure411.com/transformers/masterpiece/takara/ultra-magnus-mp-22-605.php","Transformers Masterpiece Ultra Magnus MP-22","Transformers Masterpiece Ultra Magnus MP-22 
Masterpiece Transformers Ultra Magnus MP-22","/transformers/images/thumbs/ultra-magnus-mp-22-605.jpg","C$320.32"
"1700702391-1628","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Bumblebee MP-21","https://www.actionfigure411.com/transformers/masterpiece/takara/bumblebee-mp-21-604.php","Transformers Masterpiece Bumblebee MP-21","Transformers Masterpiece Bumblebee MP-21 
MP-21 Masterpiece Bumblebee transforms into an officially-licensed Volkswagen Type 1 Beetle. This Bumblebee includes Spike in a transforming Exosuit so you can recreate scenes from the 1986 movie! In robot mode, he is in scale with MP-10 Optimus Prime's robot mode, making him out of proportion with the other Masterpiece cars. In car mode, he can fit inside MP-10 Optimus Prime's trailer. Bumblebee's side mirror is detached and comes packed inside the instruction bag and an extra one is included in case of breakage or loss.","/transformers/images/thumbs/bumblebee-mp-21-604.jpg","C$71.24"
"1700702393-1629","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Wheeljack (Anime Edition) MP-20+","https://www.actionfigure411.com/transformers/masterpiece/takara/wheeljack-anime-edition-mp-20-6838.php","Transformers Masterpiece Wheeljack (Anime Edition) MP-20+","Transformers Masterpiece Wheeljack (Anime Edition) MP-20+ 
Takara presents a new Wheeljack color version in the Masterpiece line! Wheeljack, who played an active part in the Transformers animated series, transforms from a racing car to a robot and attached are The Immobilizer, Shoulder Cannon, Magnet Bullet, & Laser Gun! Wheeljack also includes a charater card and a stand for easy display. Add Wheeljack to your Transformers Masterpiece collection!



Includes Wheeljack main figure (1), laser gun (1), side mirror right and left (runner) (2), shoulder cannon (1), magnet bullet (1), immobilizer main body (1), antenna (1) 1), Stand (1), Character Card (1), Instruction Manual (1).","/transformers/images/thumbs/wheeljack-anime-edition-mp-20-6838.jpg","null"
"1700702395-1630","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Wheeljack MP-20","https://www.actionfigure411.com/transformers/masterpiece/takara/wheeljack-mp-20-603.php","Transformers Masterpiece Wheeljack MP-20","Transformers Masterpiece Wheeljack MP-20 
Masterpiece Transformers Wheeljack MP-20","/transformers/images/thumbs/wheeljack-mp-20-603.jpg","C$152.09"
"1700702398-1631","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Smokescreen MP-19+ (2020 Edition)","https://www.actionfigure411.com/transformers/masterpiece/takara/smokescreen-mp-19-2020-edition-6840.php","Transformers Masterpiece Smokescreen MP-19+ (2020 Edition)","Transformers Masterpiece Smokescreen MP-19+ (2020 Edition) 
Under the supervision of Nissan, this Masterpiece Smokescreen features a realistic vehicle mode, colored to match his appearance in the animated series. The updated head sculpt recreates the shape featured in the series as well. Smokescreen comes with interchangeable facial expressions along with smoke effects, jamming launchers, and disruptor rifle.","/transformers/images/thumbs/smokescreen-mp-19-2020-edition-6840.jpg","null"
"1700702400-1632","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Smokescreen MP-19","https://www.actionfigure411.com/transformers/masterpiece/takara/smokescreen-mp-19-602.php","Transformers Masterpiece Smokescreen MP-19","Transformers Masterpiece Smokescreen MP-19 
Masterpiece Smokescreen is a redeco and retool of MP-17 Prowl, and transforms into a licensed Nissan Fairlady 280Z-T that's been modified to look like the Electramotive Datsun 280ZX Turbo. He features a red, blue, & white paint scheme with his various fictional sponsor logos in place of the actual logos found on the real-life vehicle.



He is in scale with MP-10 Optimus Prime so he can fit inside Prime's trailer when in vehicle mode. Smokescreen comes with his rifle that can be held with either of his hands or mounted on his roof, as well as a pair of non-firing Jamming Launchers that can be mounted onto the hood in vehicle mode or onto his shoulders in robot mode.","/transformers/images/thumbs/smokescreen-mp-19-602.jpg","C$150.47"
"1700702402-1633","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Streak (Anime Edition) MP-18+","https://www.actionfigure411.com/transformers/masterpiece/takara/streak-anime-edition-mp-18-6839.php","Transformers Masterpiece Streak (Anime Edition) MP-18+","Transformers Masterpiece Streak (Anime Edition) MP-18+ 
Streak transforms from robot to fully licensed Nissan Fairlady 280Z-T, and features the two-tone coloration and blue tinted windows from the animated series. The all-new headsculpt is also inspired by the animated version, and includes alternate smiling and screaming expressions.



With the 3 effect parts that fit into the Disperser Rifle, you can reproduce the Electro Bolt launch sequence.","/transformers/images/thumbs/streak-anime-edition-mp-18-6839.jpg","C$235.21"
"1700702404-1634","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Bluestreak MP-18B","https://www.actionfigure411.com/transformers/masterpiece/takara/bluestreak-mp-18b-6842.php","Transformers Masterpiece Bluestreak MP-18B","Transformers Masterpiece Bluestreak MP-18B 
The new Masterpiece MP-18B Bluestreak is finally BLUE, the Diaclone-accurate color scheme most wanted by fans and he transforms from robot to a licensed Nissan Fairlady 280Z-T. He stands roughly 6"" tall in robot mode and comes with his laser rifle and other accessories as shown.



Masterpiece Bluestreak is in scale with MP-10 Optimus Prime so he will fit inside the trailer when in vehicle mode. Bluestreak comes with his rifle that can be held in both hands or mounted onto his roof. He also comes with a pair of built-in shoulder cannons that can be deployed when in robot mode.","/transformers/images/thumbs/bluestreak-mp-18b-6842.jpg","C$149.03"
"1700702406-1635","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Streak MP-18","https://www.actionfigure411.com/transformers/masterpiece/takara/streak-mp-18-601.php","Transformers Masterpiece Streak MP-18","Transformers Masterpiece Streak MP-18 
Masterpiece Streak is a redeco and retool of MP-17 Prowl featuring a new head and waist and he transforms into a licensed Nissan Fairlady 280Z-T. He has a cartoon accurate black and metallic silver paint job and is in scale with MP-10 Optimus Prime so he will fit inside the trailer when in vehicle mode. Streak comes with his rifle that can be held in both hands or mounted onto his roof. He also comes with a pair of built-in shoulder cannons that can be deployed when in robot mode.","/transformers/images/thumbs/streak-mp-18-601.jpg","C$71.26"
"1700702409-1636","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Prowl (Anime Version) MP-17+","https://www.actionfigure411.com/transformers/masterpiece/takara/prowl-anime-version-mp-17-6835.php","Transformers Masterpiece Prowl (Anime Version) MP-17+","Transformers Masterpiece Prowl (Anime Version) MP-17+ 
Transformers masterpiece edition prowl is back! The Autobots' Military strategist comes complete with semi Automatic blaster and awesome missile launchers. With cartoon-specific detailing, prowl looks spiffy in his blue windows and sharp black-and-white finish. Transforms from Nissan Fairlady z280z-t to robot and back again. Includes 1 semi automatic rifle, 2 missile launchers, 1 instruction sheet, 1 character card.","/transformers/images/thumbs/prowl-anime-version-mp-17-6835.jpg","null"
"1700702411-1637","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Prowl MP-17","https://www.actionfigure411.com/transformers/masterpiece/takara/prowl-mp-17-595.php","Transformers Masterpiece Prowl MP-17","Transformers Masterpiece Prowl MP-17 
Masterpiece Transformers Prowl MP-17","/transformers/images/thumbs/prowl-mp-17-595.jpg","C$174.01"
"1700702413-1638","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Frenzy and Buzzsaw MP-16","https://www.actionfigure411.com/transformers/masterpiece/takara/frenzy-and-buzzsaw-mp-16-594.php","Transformers Masterpiece Frenzy and Buzzsaw MP-16","Transformers Masterpiece Frenzy and Buzzsaw MP-16 
Masterpiece Transformers Frenzy and Buzzsaw MP-16","/transformers/images/thumbs/frenzy-and-buzzsaw-mp-16-594.jpg","C$95.11"
"1700702415-1639","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Rumble and Jaguar MP-15","https://www.actionfigure411.com/transformers/masterpiece/takara/rumble-and-jaguar-mp-15-593.php","Transformers Masterpiece Rumble and Jaguar MP-15","Transformers Masterpiece Rumble and Jaguar MP-15 
Masterpiece Transformers Rumble and Jaguar MP-15","/transformers/images/thumbs/rumble-and-jaguar-mp-15-593.jpg","C$48.51"
"1700702417-1640","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Red Alert (Anime Color Edition) MP-14+","https://www.actionfigure411.com/transformers/masterpiece/takara/red-alert-anime-color-edition-mp-14-6833.php","Transformers Masterpiece Red Alert (Anime Color Edition) MP-14+","Transformers Masterpiece Red Alert (Anime Color Edition) MP-14+ 
Masterpiece Alert is a redeco and retool of MP-12 Lambor, and transforms into a licensed Lamborghini Countach LP500S with a light-bar. Red Alert features new shoulders, face, forehead, and extra collar details; and also features an anime color scheme.



His non-firing rocket launcher can fit on either shoulder, and his rifle can be held in either hand. Both weapons can also be combined and mounted onto his light-bar. Red Alert also comes with a spiky, translucent-orange ""Circuit Trouble""headband that fits over the ""horns"" and around the back of his head and represents the electric spark damage he had in the episode ""Auto Berserk"".



Red Alert serves as the Autobots™ security director with inordinately dedicated aplomb and frazzled anxiety, making him mildly off-putting to many of his fellow Autobots. Capable of triggering alarms in other Autobots, Red Alert is himself benefited by excellent sensory perception, although he is unfortunately prone to knee-jerk reactions and preemptive quirks of judgment that can sometimes cause damage to himself and other Autobots. Red Alert is equipped with a 25-mile range rocket launcher and particle beam rifle.","/transformers/images/thumbs/red-alert-anime-color-edition-mp-14-6833.jpg","null"
"1700702420-1641","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Alert MP-14","https://www.actionfigure411.com/transformers/masterpiece/takara/alert-mp-14-591.php","Transformers Masterpiece Alert MP-14","Transformers Masterpiece Alert MP-14 
Masterpiece Transformers Alert MP-14","/transformers/images/thumbs/alert-mp-14-591.jpg","null"
"1700702422-1642","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Soundwave MP-13","https://www.actionfigure411.com/transformers/masterpiece/takara/soundwave-mp-13-592.php","Transformers Masterpiece Soundwave MP-13","Transformers Masterpiece Soundwave MP-13 
Decepticon MP-13 Soundwave transforms into his classic tape deck mode and is much bigger than the original G1 version! His chest compartment opens and is scaled to accommodate the original G1 and new Masterpiece mini-cassettes, including his Condor cassette. He features a spring-loaded panel inside his compartment to allow up to 3 cassettes at once!



The Transformers Masterpiece MP-13 Soundwave with Laserbeak includes a concussion blaster and non-firing rocket launcher. Unlike the G1 toy, they can be stored in Soundwave's back instead of becoming batteries for his tape deck mode. Soundwave also comes with a wrist-mounted sensor, has integrated speakers in his forearms, a complete Megatron gun, an empty energon cube that can plug into his chest panel, and a grid-pattern display that fits over the chest door.



Decepticon MP-13 Masterpiece Laserbeak transforms from bot to cassette or bird and can perch on the tabs of Soundwave's shoulders and forearms.","/transformers/images/thumbs/soundwave-mp-13-592.jpg","C$268.03"
"1700702424-1643","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Nemesis Prime (MP-21N)","https://www.actionfigure411.com/transformers/masterpiece/takara/nemesis-prime-mp-21n-5067.php","Transformers Masterpiece Nemesis Prime (MP-21N)","Transformers Masterpiece Nemesis Prime (MP-21N) 
This Transformers Masterpiece Movie Nemesis Prime premium adult collectible features authentic Takara Tomy design and deco from Transformers: Revenge of the Fallen



Convert the Nemesis Prime figure into a movie-inspired truck mode in 49 steps. Figure is a spin-off character of MPM-12 Optimus Prime as seen in Transformers: Bumblebee.



Figure features articulated hands, waist, head, and chest plate. Includes Ion Blaster accessory. Accessory attaches to figure in robot and truck mode","/transformers/images/thumbs/nemesis-prime-mp-21n-5067.jpg","C$182.63"
"1700702426-1644","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Lambor (Sideswipe - Anime Color Edition) MP-12+","https://www.actionfigure411.com/transformers/masterpiece/takara/lambor-sideswipe-anime-color-edition-mp-12-6834.php","Transformers Masterpiece Lambor (Sideswipe - Anime Color Edition) MP-12+","Transformers Masterpiece Lambor (Sideswipe - Anime Color Edition) MP-12+ 
Takara presents the MP-12+ Sideswipe, also known as Lambor, for their Transformers Masterpiece lineup!



This edition is a redeco of Lambor and features anime-accurate colors, including a brighter white color and a larger Autobot symbol on his chest. He comes with 3 sets of pile drivers: 2 from the original MP-12 release and one additional gray set!","/transformers/images/thumbs/lambor-sideswipe-anime-color-edition-mp-12-6834.jpg","null"
"1700702428-1645","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Lambor Sideswipe MP-12","https://www.actionfigure411.com/transformers/masterpiece/takara/lambor-sideswipe-mp-12-590.php","Transformers Masterpiece Lambor Sideswipe MP-12","Transformers Masterpiece Lambor Sideswipe MP-12 
Masterpiece Transformers Lambor MP-12","/transformers/images/thumbs/lambor-sideswipe-mp-12-590.jpg","C$123.31"
"1700702430-1646","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Thrust MP-11NT","https://www.actionfigure411.com/transformers/masterpiece/takara/thrust-mp-11nt-7345.php","Transformers Masterpiece Thrust MP-11NT","Transformers Masterpiece Thrust MP-11NT 
Transformers MP-11NT Masterpiece Thrust features the G1 design from the animated television series, multiple points of articulation, and transforms into a fighter jet. In jet mode, the cockpit opens and can fit the hologram pilot figure inside. His wings feature vertical rise fans and anti-aircraft missiles!



Thrust features the signature 'conehead' look when in robot mode due to the position of the nosecone behind his head. A character card and instructions are included.","/transformers/images/thumbs/thrust-mp-11nt-7345.jpg","null"
"1700702433-1647","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Ramjet MP-11NR","https://www.actionfigure411.com/transformers/masterpiece/takara/ramjet-mp-11nr-7344.php","Transformers Masterpiece Ramjet MP-11NR","Transformers Masterpiece Ramjet MP-11NR 
Transformers Masterpiece MP-11NR Ramjet is the first ""Conehead"" retool of the MP-11 Starscream mold and features a black, white and red color scheme. ""Conehead"" refers to the fact that the jet nosecone points up in robot mode creating a pointy conehead on the robot. Another distinctive feature is that the wings do not flip up to be part of the upper body of the robot mode and are instead part of the legs.","/transformers/images/thumbs/ramjet-mp-11nr-7344.jpg","C$174.71"
"1700702435-1648","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Dirge MP-11ND","https://www.actionfigure411.com/transformers/masterpiece/takara/dirge-mp-11nd-7343.php","Transformers Masterpiece Dirge MP-11ND","Transformers Masterpiece Dirge MP-11ND 
The member of the Destron Corps that is the most feared by Autobots and Decepticons alike, is Dirge. Incorporating the design of the G1 toy that was based on the animated series, the MP-11ND Dirge features a newly designed front wing, realistic jet details like air brakes and the engine block cover, and a facial expression characteristic of Dirge. 


Dirge includes 2 under-wing mounted missiles, a clear pilot mini-figure, a collector card, and instruction manual.","/transformers/images/thumbs/dirge-mp-11nd-7343.jpg","C$337.13"
"1700702437-1649","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Starscream MP-11","https://www.actionfigure411.com/transformers/masterpiece/takara/starscream-mp-11-589.php","Transformers Masterpiece Starscream MP-11","Transformers Masterpiece Starscream MP-11 
Masterpiece Transformers Starscream MP-11. Includes the very first time with coronation crownshoulder armor and cape set","/transformers/images/thumbs/starscream-mp-11-589.jpg","C$116.93"
"1700702439-1650","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Optimus Prime Convoy Golden Lagoon MP-10G","https://www.actionfigure411.com/transformers/masterpiece/takara/optimus-prime-convoy-golden-lagoon-mp-10g-5435.php","Transformers Masterpiece Optimus Prime Convoy Golden Lagoon MP-10G","Transformers Masterpiece Optimus Prime Convoy Golden Lagoon MP-10G 
Transformers Masterpiece MP-10 Convoy has received the Golden Lagoon treatment and has been given a golden repaint with gold plated components","/transformers/images/thumbs/optimus-prime-convoy-golden-lagoon-mp-10g-5435.jpg","C$296.38"
"1700702441-1651","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Convoy (Atmos Safari Lebron Ver) MP-10ASL","https://www.actionfigure411.com/transformers/masterpiece/takara/convoy-atmos-safari-lebron-ver-mp-10asl-7512.php","Transformers Masterpiece Convoy (Atmos Safari Lebron Ver) MP-10ASL","Transformers Masterpiece Convoy (Atmos Safari Lebron Ver) MP-10ASL 
The world quakes, the seas boil, acid rains from the skies. It has been foretold, the Atmos x Transformers line shall awaken and now it has come to pass. The first official announcement of an Atmos crossover with Transformers comes in the form of a Safari Lebron James deco MP-10 ASL Optimus Prime exclusive to Atmos in Japan.","/transformers/images/thumbs/convoy-atmos-safari-lebron-ver-mp-10asl-7512.jpg","null"
"1700702444-1652","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Optimus Prime Convoy MP-10","https://www.actionfigure411.com/transformers/masterpiece/takara/optimus-prime-convoy-mp-10-588.php","Transformers Masterpiece Optimus Prime Convoy MP-10","Transformers Masterpiece Optimus Prime Convoy MP-10 
Masterpiece Transformer Optimus Prime Convoy MP-10 Takara Tomy has completely redesigned the newest Masterpiece Convoy for this figure release and what an amazing job they did. Convoy, or Optimus Prime as many know him, is fully transformable and comes with his trailer which also transforms. Convoy, as leader of the Autobots, carries the Matrix in his chest and the figure's chest opens up to reveal it showing the amazing detail. Of course, Convoy carries his beam rifle (which also transforms) and also an Energy Axe. A tiny vehicle which fits inside the trailer as well as a tiny human figure are also included.","/transformers/images/thumbs/optimus-prime-convoy-mp-10-588.jpg","C$334.37"
"1700702446-1653","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Rodimus Convoy MP-9","https://www.actionfigure411.com/transformers/masterpiece/takara/rodimus-convoy-mp-9-587.php","Transformers Masterpiece Rodimus Convoy MP-9","Transformers Masterpiece Rodimus Convoy MP-9 
Rodimus Convoy MP-9 Masterpiece Transformer.","/transformers/images/thumbs/rodimus-convoy-mp-9-587.jpg","null"
"1700702448-1654","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Grimlock MP-8","https://www.actionfigure411.com/transformers/masterpiece/takara/grimlock-mp-8-586.php","Transformers Masterpiece Grimlock MP-8","Transformers Masterpiece Grimlock MP-8 
Grimlock MP-8 Masterpiece Transformer.","/transformers/images/thumbs/grimlock-mp-8-586.jpg","C$199.69"
"1700702450-1655","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Thundercracker MP-7","https://www.actionfigure411.com/transformers/masterpiece/takara/thundercracker-mp-7-585.php","Transformers Masterpiece Thundercracker MP-7","Transformers Masterpiece Thundercracker MP-7 
Transformers Masterpiece Thundercracker MP-7 Features canopy opening and closing internal mecha pilot reproduce (Dr.Akabiru) be boarding wing flap is moving four points from three nose cone open and close the upper surface of the aircraft landing gear are deployed air brake left and right to reproduce the jet nozzle.","/transformers/images/thumbs/thundercracker-mp-7-585.jpg","null"
"1700702452-1656","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Skywarp MP-6","https://www.actionfigure411.com/transformers/masterpiece/takara/skywarp-mp-6-584.php","Transformers Masterpiece Skywarp MP-6","Transformers Masterpiece Skywarp MP-6 
Skywarp MP-6","/transformers/images/thumbs/skywarp-mp-6-584.jpg","C$246.64"
"1700702454-1657","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Megatron MP-5","https://www.actionfigure411.com/transformers/masterpiece/takara/megatron-mp-5-583.php","Transformers Masterpiece Megatron MP-5","Transformers Masterpiece Megatron MP-5 
Megatron MP-5 from Takara. Fully transformable from a full scale Walther P-38 pistol with electronic laser sighting in the scope to the maniacal Decepticon leader! Robot mode features super articulation (right down to each finger!) and a host of exciting accessories: energon mace with chain, lightsaber, sidearm pistol, and a PVC figure of the troublesome Kremzeek character from the Gen 1 cartoon!","/transformers/images/thumbs/megatron-mp-5-583.jpg","C$272.69"
"1700702457-1658","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Optimus Prime Convoy Perfect Edition MP-4","https://www.actionfigure411.com/transformers/masterpiece/takara/optimus-prime-convoy-perfect-edition-mp-4-575.php","Transformers Masterpiece Optimus Prime Convoy Perfect Edition MP-4","Transformers Masterpiece Optimus Prime Convoy Perfect Edition MP-4 
Convoy Perfect Edition MP-4","/transformers/images/thumbs/optimus-prime-convoy-perfect-edition-mp-4-575.jpg","C$548.11"
"1700702459-1659","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Starscream MP-3","https://www.actionfigure411.com/transformers/masterpiece/takara/starscream-mp-3-574.php","Transformers Masterpiece Starscream MP-3","Transformers Masterpiece Starscream MP-3 
MP-3 Starscream. Full of gimmick full loading (canopy expansion, internal mechanical reproduction, pilot figure (Dr. Arkaville) can be loaded, flaps of 4 main wings movable, nose cone opening and closing 3 landing gears expanded, air on the upper surface of the airframe. Reproduce the brake, reproduces the movable vector nozzle on the left and right jet nozzles)","/transformers/images/thumbs/starscream-mp-3-574.jpg","C$265.24"
"1700702461-1660","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Ultra Magnus MP-2","https://www.actionfigure411.com/transformers/masterpiece/takara/ultra-magnus-mp-2-573.php","Transformers Masterpiece Ultra Magnus MP-2","Transformers Masterpiece Ultra Magnus MP-2 
Ultra Magnus MP-2. This is the Masterpiece Edition of the Gen 1 Ultra Magnus. Fully transformable with super articulation and Die Cast parts! Spring loaaded suspension and weapons! This is a white variation of the MP-1 Prime and features the same level of detail!","/transformers/images/thumbs/ultra-magnus-mp-2-573.jpg","C$269.74"
"1700702463-1661","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Optimus Prime Convoy MP-1","https://www.actionfigure411.com/transformers/masterpiece/takara/optimus-prime-convoy-mp-1-572.php","Transformers Masterpiece Optimus Prime Convoy MP-1","Transformers Masterpiece Optimus Prime Convoy MP-1 
Transformers Optimus Prime Convoy MP-1. Die cast parts - Rubber Wheels - Light Up Chest - Spring Loaded Suspension - A Removable Matrix - Wrist Communication Screen - Detachable Hands - Extensive Articulation - Gun-Mode Megatron Weapon - Detachable Fusion Axe Weapon - Fusion Cannon Weapon","/transformers/images/thumbs/optimus-prime-convoy-mp-1-572.jpg","C$490.12"
"1700702465-1662","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Missing Link Optimus Prime Animation (Convoy) C-02","https://www.actionfigure411.com/transformers/masterpiece/takara/missing-link-optimus-prime-animation-convoy-c-02-7126.php","Transformers Masterpiece Missing Link Optimus Prime Animation (Convoy) C-02","Transformers Masterpiece Missing Link Optimus Prime Animation (Convoy) C-02 
Missing Link C-02 Optimus Prime action figure converts from robot to semi truck and comes with Ion blaster, Energon Axe, Matrix of Leadership, and secret film accessories. Place a finger over the heat-sensitive sticker on the figure to reveal a hidden design. 


Includes Ion blaster, Energon Axe, Matrix of Leadership, and secret film accessories.","/transformers/images/thumbs/missing-link-optimus-prime-animation-convoy-c-02-7126.jpg","null"
"1700702467-1663","https://www.actionfigure411.com/transformers/masterpiece-price-guide.php","Missing Link Optimus Prime (Convoy) C-01","https://www.actionfigure411.com/transformers/masterpiece/takara/missing-link-optimus-prime-convoy-c-01-7125.php","Transformers Masterpiece Missing Link Optimus Prime (Convoy) C-01","Transformers Masterpiece Missing Link Optimus Prime (Convoy) C-01 
Takara Tomy Transformers Missing Link C-01 Optimus Prime action figure converts from robot to semi truck and comes with a trailer that converts into a battle station.



Comes with Roller, Ion blaster, Energon Axe, Matrix of Leadership, hose, refueling pump and adapter, Roller tire, missile, and secret film accessories. Place a finger over the heat-sensitive sticker on the figure to reveal a hidden design.","/transformers/images/thumbs/missing-link-optimus-prime-convoy-c-01-7125.jpg","null"
